"WellReadingID","WellDeviceID","DateTime","CH4","CO2","O2","Ini Pressure","Adj Pressure","GasTemp","RefStaticPress","N2","AdjGasTemp"
"1712842","12","10/21/2011 11:23:17","7.2","20.9","0","NULL","-0.5","82","-0.5","NULL","82"
"1712843","5","10/21/2011 11:31:33","36.5","32.9","0","NULL","-0.7","81","-0.7","NULL","82"
"1712844","53","10/21/2011 11:39:51","37.4","33.6","0.1","NULL","-0.6","79","-0.6","NULL","79"
"1712845","15","10/21/2011 11:43:32","16.5","23.3","0","NULL","-0.5","78","-0.5","NULL","78"
"1718804","56","11/10/2011 10:19:37","61.2","38.7","0","NULL","0","77","0","NULL","77"
"1718805","50","11/10/2011 11:46:17","60.1","39.8","0","NULL","0.1","75","0.1","NULL","76"
"1718806","20","11/14/2011 11:46:36","40.9","31.3","0","NULL","-0.7","81","-0.7","NULL","81"
"1718807","23","11/14/2011 11:51:31","38.5","31.8","0","NULL","-0.6","76","-0.6","NULL","76"
"1718808","22","11/14/2011 11:56:52","46","34.3","0.1","NULL","-0.4","86","-0.4","NULL","86"
"1718809","19","11/14/2011 12:02:11","37.6","30.6","0.2","NULL","-0.1","86","0","NULL","86"
"1718810","42","11/14/2011 13:05:48","47.6","34.1","0","NULL","-0.1","57","-0.1","NULL","58"
"1718811","21","11/14/2011 13:09:39","51.1","34.8","0","NULL","-0.5","75","-0.5","NULL","75"
"1718812","18","11/14/2011 13:13:28","32.4","28.6","0","NULL","-0.2","82","-0.2","NULL","82"
"1718813","17","11/14/2011 13:18:08","37.5","29.2","0","NULL","-0.2","77","-0.2","NULL","77"
"1718814","16","11/14/2011 13:22:26","38.6","31.1","0","NULL","-0.1","65","-0.1","NULL","33"
"1718815","39","11/15/2011 9:53:00","64.4","35.5","0","NULL","-1.6","73","-1.6","NULL","73"
"1718816","40","11/15/2011 9:57:36","59.5","40.4","0","NULL","-0.7","75","-0.7","NULL","75"
"1718817","1","11/15/2011 10:04:22","60.7","39.2","0","NULL","-1","76","-1","NULL","76"
"1718818","45","11/15/2011 10:08:11","58.8","41.1","0","NULL","-0.7","74","-0.7","NULL","74"
"1718819","50","11/15/2011 10:12:48","59.5","38.5","0.4","NULL","-0.6","72","-0.6","NULL","72"
"1718820","51","11/15/2011 10:17:22","59.8","40.1","0","NULL","-1.1","75","-1.1","NULL","75"
"1718821","55","11/15/2011 10:22:47","59.4","40.5","0","NULL","-0.9","74","-0.8","NULL","74"
"1718822","56","11/15/2011 10:28:16","52.7","34.8","1.5","NULL","-0.5","72","-0.5","NULL","72"
"1718823","60","11/15/2011 10:32:58","61.8","38.1","0","NULL","-0.5","71","-0.5","NULL","70"
"1718824","59","11/15/2011 10:38:26","40.4","29.3","0","NULL","-0.5","73","-0.5","NULL","73"
"1718825","58","11/15/2011 10:43:46","44.2","33.3","0","NULL","-0.4","73","-0.4","NULL","73"
"1718826","2","11/15/2011 10:47:42","46.1","34","0","NULL","-0.5","84","-0.5","NULL","84"
"1718827","57","11/15/2011 10:51:06","58.4","39.2","0","NULL","-0.5","77","-0.5","NULL","77"
"1718828","49","11/15/2011 10:54:48","58.2","38.7","0","NULL","-0.5","83","-0.5","NULL","83"
"1718829","48","11/15/2011 10:58:37","43.3","31","0","NULL","-0.4","81","-0.5","NULL","81"
"1718830","47","11/15/2011 11:02:54","45.4","33.3","0","NULL","-0.4","73","-0.4","NULL","73"
"1718831","46","11/15/2011 11:06:42","55.3","37.3","0","NULL","-0.4","74","-0.4","NULL","75"
"1718832","38","11/15/2011 11:13:48","46.8","37.2","0.1","NULL","-0.4","80","-0.3","NULL","81"
"1718833","37","11/15/2011 11:18:02","45.1","33.2","0","NULL","-0.4","74","-0.4","NULL","74"
"1718834","35","11/15/2011 11:21:46","50.3","35.3","0","NULL","-0.4","77","-0.4","NULL","77"
"1718835","36","11/15/2011 11:25:16","48.9","37","0","NULL","-0.4","76","-0.4","NULL","76"
"1718836","33","11/15/2011 11:29:00","48.4","37","0","NULL","-0.3","76","-0.3","NULL","76"
"1718837","34","11/15/2011 11:32:35","40.6","33","0","NULL","-0.4","76","-0.4","NULL","76"
"1718838","32","11/15/2011 11:36:55","39.4","34.4","0","NULL","-0.3","77","-0.3","NULL","77"
"1718839","31","11/15/2011 11:43:40","25.2","25.1","2.5","NULL","-1.3","107","-1.3","NULL","107"
"1718840","28","11/15/2011 11:47:40","39.8","31.8","0","NULL","-0.3","75","-0.3","NULL","75"
"1718841","27","11/15/2011 11:51:26","54.3","38","0","NULL","-0.2","90","-0.2","NULL","90"
"1718842","30","11/15/2011 11:55:29","50.9","37.8","0","NULL","-0.4","78","-0.4","NULL","77"
"1718843","29","11/15/2011 11:59:41","59.1","38.8","0","NULL","-0.2","79","-0.2","NULL","79"
"1718844","26","11/15/2011 12:04:29","60.9","35.7","0","NULL","-0.3","76","-0.3","NULL","76"
"1718845","43","11/15/2011 13:09:16","43.7","35.5","0","NULL","-0.2","84","-0.2","NULL","84"
"1718846","53","11/15/2011 13:14:25","41.8","34.8","0","NULL","-0.1","76","-0.1","NULL","76"
"1718847","15","11/15/2011 13:20:59","30","26.5","0","NULL","-0.1","75","-0.1","NULL","76"
"1718848","5","11/15/2011 13:29:12","39.2","33.7","0","NULL","-0.1","80","-0.1","NULL","80"
"1718849","54","11/15/2011 13:33:24","52.2","36.7","0","NULL","-0.2","80","-0.2","NULL","80"
"1718850","62","11/15/2011 13:37:12","54.7","37.8","0","NULL","-0.2","77","-0.2","NULL","77"
"1718851","61","11/15/2011 13:41:13","63.6","36.3","0","NULL","-0.2","79","-0.2","NULL","79"
"1718852","52","11/15/2011 13:46:18","52.5","35.1","0","NULL","-0.4","83","-0.4","NULL","83"
"1718853","44","11/15/2011 13:54:04","57.4","34.9","0","NULL","-0.4","84","-0.4","NULL","84"
"1718854","41","11/15/2011 13:57:55","61.5","37.7","0","NULL","-0.2","77","-0.2","NULL","77"
"1718855","24","11/15/2011 14:02:16","60.3","37.2","0","NULL","-0.2","82","-0.2","NULL","82"
"1718856","4","11/15/2011 14:06:58","64","35.9","0","NULL","-0.7","77","-0.7","NULL","77"
"1718857","25","11/15/2011 14:12:39","42.8","32.7","0","NULL","-1.5","82","-1.5","NULL","82"
"1720494","63","11/28/2011 10:11:49","44","35.4","0.2","NULL","-0.2","78","-0.2","NULL","78"
"1720495","13","11/28/2011 10:16:09","49.3","35.5","0.2","NULL","-0.4","75","-0.4","NULL","76"
"1720496","12","11/28/2011 10:20:29","48.8","34.7","0.1","NULL","-0.2","76","-0.2","NULL","77"
"1720497","64","11/28/2011 10:26:50","50.3","34.6","0.1","NULL","-0.9","76","-0.8","NULL","76"
"1720498","74","11/28/2011 10:30:47","45.5","34.5","0.1","NULL","-0.3","78","-0.3","NULL","78"
"1720499","11","11/28/2011 10:35:30","49.6","33.5","0.1","NULL","-0.4","75","-0.4","NULL","75"
"1720500","75","11/28/2011 10:39:53","50.2","34.3","0.1","NULL","-0.3","78","-0.3","NULL","78"
"1720501","10","11/28/2011 10:44:10","50.1","33.4","0.1","NULL","-0.4","72","-0.4","NULL","74"
"1720502","9","11/28/2011 10:48:31","49.4","33.5","0.1","NULL","-0.3","73","-0.3","NULL","77"
"1720503","85","11/28/2011 10:52:02","52.7","35.7","0","NULL","-0.2","84","-0.2","NULL","85"
"1720504","86","11/28/2011 10:57:52","52.3","33.7","0.1","NULL","-0.1","66","-0.1","NULL","87"
"1720505","8","11/28/2011 11:01:41","48.1","33.2","0.1","NULL","-0.2","81","-0.2","NULL","81"
"1720506","7","11/28/2011 11:05:19","31.5","25.5","0","NULL","-0.3","74","-0.3","NULL","74"
"1720507","95","11/28/2011 11:08:42","34.3","24.4","0","NULL","-0.3","77","-0.3","NULL","77"
"1720508","6","11/28/2011 11:12:46","37.7","28.9","0","NULL","-0.3","74","-0.3","NULL","74"
"1720509","94","11/28/2011 11:18:43","36.9","28.1","0","NULL","-0.2","73","-0.2","NULL","73"
"1720510","87","11/28/2011 11:32:12","51.6","32.5","0.1","NULL","-1.1","76","-1.1","NULL","76"
"1720511","76","11/28/2011 11:41:10","63.1","33.7","0","NULL","-0.1","74","-0.1","NULL","74"
"1720512","73","11/28/2011 11:47:04","58.6","33.9","0","NULL","-0.1","79","0","NULL","79"
"1720513","14","11/28/2011 11:57:56","38.1","30.5","0","NULL","-0.4","78","-0.4","NULL","78"
"1720907","68","11/29/2011 9:18:07","55.2","36","0.4","NULL","-0.3","69","-0.3","NULL","69"
"1720908","67","11/29/2011 9:21:42","56.2","37.3","0.2","NULL","-0.3","72","-0.3","NULL","72"
"1720909","70","11/29/2011 9:28:44","54.4","37.1","0.2","NULL","-0.2","77","-0.2","NULL","77"
"1720910","69","11/29/2011 9:32:28","44.7","34.3","0.1","NULL","-0.2","71","-0.2","NULL","71"
"1720911","79","11/29/2011 9:36:11","47.9","34.6","0.3","NULL","-0.3","71","-0.3","NULL","71"
"1720912","80","11/29/2011 9:39:42","52.5","37.3","0.2","NULL","-0.2","66","-0.2","NULL","70"
"1720913","89","11/29/2011 9:47:49","55.2","38.7","0.2","NULL","-0.2","69","-0.2","NULL","70"
"1720914","81","11/29/2011 9:50:59","51.2","37.2","0.1","NULL","-0.2","72","-0.2","NULL","72"
"1720915","82","11/29/2011 9:54:15","56.5","39.6","0","NULL","-0.2","73","-0.2","NULL","73"
"1720916","78","11/29/2011 9:59:03","51.3","35.8","0.1","NULL","-0.8","83","-0.8","NULL","83"
"1720917","71","11/29/2011 10:02:33","60.3","39.4","0.1","NULL","-0.2","69","-0.2","NULL","73"
"1720918","65","11/29/2011 10:10:45","61","38.5","0.1","NULL","-0.4","84","-0.4","NULL","84"
"1720919","3","11/29/2011 10:14:07","56.1","37.3","0","NULL","-0.3","73","-0.3","NULL","73"
"1720920","72","11/29/2011 10:19:19","61.6","38.1","0.2","NULL","-0.3","75","-0.3","NULL","75"
"1720921","84","11/29/2011 10:31:51","59.6","36.5","0","NULL","-0.1","73","-0.1","NULL","73"
"1720922","88","11/29/2011 10:35:34","57.5","39.3","0","NULL","-0.1","87","-0.1","NULL","87"
"1721386","66","11/30/2011 10:25:15","63.1","36.8","0","NULL","-0.1","74","-0.1","NULL","74"
"1721387","77","11/30/2011 10:33:24","61.1","38.1","0","NULL","-0.8","75","-0.8","NULL","75"
"1725883","83","11/30/2011 10:38:05","59","40","0.3","NULL","0","75","0","NULL","75"
"1725884","90","11/30/2011 10:43:38","40","34","0","NULL","0","73","0","NULL","73"
"1725885","91","11/30/2011 10:48:18","40","36","0","NULL","0","70","0","NULL","70"
"1725886","92","11/30/2011 10:53:24","39","36","0","NULL","0","70","0","NULL","70"
"1725887","96","11/30/2011 10:58:28","42.2","34.7","0","NULL","0","68","0","NULL","68"
"1725888","93","11/30/2011 11:05:26","43.8","34.8","0","NULL","0","70","0","NULL","70"
"1721388","93","12/1/2011 8:47:32","49.2","35.5","0","NULL","-0.2","66","-0.1","NULL","66"
"1721389","96","12/1/2011 8:52:31","49.2","35.6","0","NULL","-0.2","62","-0.2","NULL","62"
"1721390","92","12/1/2011 8:57:50","46.9","36","0","NULL","-0.2","64","-0.2","NULL","64"
"1721391","90","12/1/2011 9:03:38","45.1","35.1","0","NULL","-0.2","72","-0.2","NULL","73"
"1722330","42","12/5/2011 12:09:57","47.3","34.1","0.2","NULL","-0.5","56","-0.5","NULL","56"
"1722331","21","12/5/2011 13:18:05","50.3","33.8","0.2","NULL","-0.8","74","-0.8","NULL","74"
"1722332","22","12/5/2011 13:28:04","46.3","34.1","0.2","NULL","-0.6","83","-0.7","NULL","83"
"1722333","23","12/5/2011 13:32:59","38.9","31.4","0.1","NULL","-0.2","74","-0.2","NULL","74"
"1722334","20","12/5/2011 13:37:38","28.4","27.7","0.2","NULL","-1","80","-1","NULL","80"
"1722335","19","12/5/2011 13:42:16","22","26.2","0.9","NULL","-0.5","83","-0.4","NULL","85"
"1722336","18","12/5/2011 13:46:45","29.9","27.8","0.2","NULL","-0.4","78","-0.5","NULL","79"
"1722337","43","12/5/2011 13:53:33","45.3","36.5","0.1","NULL","-0.8","80","-0.7","NULL","81"
"1722338","17","12/5/2011 13:57:57","32.6","27.6","0.1","NULL","-0.7","75","-0.7","NULL","75"
"1722339","16","12/5/2011 14:02:45","32.5","29.2","0.1","NULL","-0.4","32","-0.3","NULL","78"
"1722340","15","12/5/2011 14:06:38","34.5","28.8","0.1","NULL","-0.4","73","-0.3","NULL","73"
"1722341","53","12/5/2011 14:10:32","43.1","35.9","0.1","NULL","-0.1","74","-0.1","NULL","74"
"1722342","5","12/5/2011 14:15:44","39.3","34","0.1","NULL","-0.1","77","-0.1","NULL","77"
"1722343","14","12/5/2011 14:20:35","27.3","27.4","0.1","NULL","-0.5","78","-0.5","NULL","78"
"1722879","41","12/6/2011 11:52:50","59.5","38.9","0","NULL","-0.2","75","-0.2","NULL","75"
"1722880","4","12/6/2011 11:57:43","61.5","38.4","0","NULL","-2.2","75","-1.9","NULL","75"
"1722881","24","12/6/2011 12:01:06","59.7","40.2","0","NULL","-0.6","79","-0.6","NULL","80"
"1722882","25","12/6/2011 13:09:11","38.7","33.7","0","NULL","-1.3","80","-1.3","NULL","80"
"1722883","28","12/6/2011 13:13:12","43.1","34.2","0","NULL","-0.6","74","-0.6","NULL","74"
"1722884","27","12/6/2011 13:18:59","55.9","40.3","0","NULL","-1.5","85","-1.5","NULL","85"
"1722885","31","12/6/2011 13:24:47","30","29.3","1.6","NULL","-2.1","104","-2.2","NULL","104"
"1722886","32","12/6/2011 13:28:29","43.1","37.1","0","NULL","-0.9","75","-0.9","NULL","75"
"1722887","30","12/6/2011 13:39:11","52.8","40.8","0","NULL","-1.6","76","-1.6","NULL","76"
"1722888","29","12/6/2011 13:44:40","59","40.9","0","NULL","-0.5","77","-0.5","NULL","77"
"1722889","26","12/6/2011 13:50:03","61.3","37.4","0","NULL","-1","74","-1","NULL","74"
"1722890","1","12/6/2011 13:54:53","60","39.5","0","NULL","-0.5","75","-0.5","NULL","76"
"1722891","44","12/6/2011 13:59:05","58.2","36.3","0","NULL","-0.8","80","-0.8","NULL","80"
"1722892","52","12/6/2011 14:03:34","53.5","36.5","0","NULL","-0.7","78","-0.7","NULL","78"
"1723511","13","12/7/2011 12:10:36","40.1","32.1","0.2","NULL","-0.1","75","-0.1","NULL","75"
"1723512","11","12/7/2011 13:11:48","38.4","30.4","0.1","NULL","-0.7","75","-0.6","NULL","75"
"1723513","6","12/8/2011 13:27:41","30.3","27.7","0.2","NULL","-0.3","73","-0.3","NULL","73"
"1723514","94","12/8/2011 13:32:38","32.9","26.3","0.1","NULL","-0.2","73","-0.2","NULL","73"
"1723515","8","12/8/2011 13:39:59","35","27.2","0.1","NULL","-0.2","81","-0.2","NULL","81"
"1723516","7","12/8/2011 13:44:15","27.8","24.3","0.1","NULL","-0.2","73","-0.2","NULL","73"
"1723517","95","12/8/2011 13:47:22","36.8","25.9","0","NULL","-0.2","77","-0.2","NULL","77"
"1723518","86","12/8/2011 13:51:25","52.7","32.7","0","NULL","-0.2","87","-0.1","NULL","87"
"1723519","87","12/8/2011 13:56:11","52.2","31.1","0","NULL","-0.5","76","-0.4","NULL","76"
"1723520","84","12/8/2011 14:06:07","58.7","35.6","0","NULL","-0.1","73","-0.1","NULL","73"
"1723521","85","12/8/2011 14:09:45","51.2","34.9","0","NULL","-0.2","84","-0.2","NULL","84"
"1723522","9","12/8/2011 14:14:57","37.5","27.7","0","NULL","-0.3","77","-0.2","NULL","77"
"1723523","10","12/8/2011 14:19:04","38.9","29.4","0","NULL","-0.4","74","-0.4","NULL","74"
"1723524","74","12/8/2011 14:23:51","43.3","33.4","0","NULL","-0.8","77","-0.8","NULL","77"
"1723525","75","12/8/2011 14:27:00","48.3","33.5","0.1","NULL","-0.3","79","-0.3","NULL","79"
"1723526","76","12/8/2011 14:30:20","63.2","33.3","0.2","NULL","-0.3","74","-0.3","NULL","74"
"1723527","73","12/8/2011 14:34:32","59.1","34","0","NULL","-0.2","78","-0.1","NULL","79"
"1723528","3","12/8/2011 14:38:14","55.6","36.6","0","NULL","-0.3","73","-0.3","NULL","73"
"1723529","64","12/8/2011 14:42:14","49.9","34","0","NULL","-0.2","77","-0.2","NULL","77"
"1723530","12","12/8/2011 14:45:30","25.7","26.3","0","NULL","-0.3","77","-0.3","NULL","78"
"1723531","63","12/8/2011 14:50:02","43.8","34.5","0","NULL","-0.3","78","-0.3","NULL","78"
"1723532","62","12/8/2011 14:53:26","55.5","37.9","0","NULL","-0.4","75","-0.4","NULL","75"
"1723533","54","12/8/2011 14:57:27","54.3","36.9","0","NULL","-0.5","77","-0.5","NULL","77"
"1724245","39","12/9/2011 12:00:24","54.5","33.5","0","NULL","-0.4","75","-0.4","NULL","75"
"1724246","40","12/9/2011 12:04:16","59.9","40","0","NULL","-0.1","74","-0.1","NULL","74"
"1724247","38","12/9/2011 13:10:46","55","38.9","0","NULL","-0.2","86","-0.2","NULL","85"
"1724248","35","12/9/2011 13:15:15","54.3","36.2","0","NULL","-0.1","75","-0.1","NULL","76"
"1724249","33","12/9/2011 13:19:21","52.3","37.8","0","NULL","-0.1","74","-0.1","NULL","74"
"1724250","34","12/9/2011 13:24:09","48","35","0","NULL","-0.1","72","-0.2","NULL","72"
"1724251","36","12/9/2011 13:28:03","52.4","38.6","0","NULL","-0.1","73","-0.1","NULL","73"
"1724252","37","12/9/2011 13:32:00","55.1","36","0","NULL","-0.1","69","-0.1","NULL","69"
"1724253","47","12/9/2011 13:36:54","49.4","34.8","0","NULL","-1","72","-1","NULL","72"
"1724254","51","12/9/2011 14:00:14","59.9","39.5","0","NULL","-0.7","74","-0.7","NULL","74"
"1724255","55","12/9/2011 14:05:06","58","39.3","0","NULL","-0.2","74","-0.2","NULL","74"
"1724256","61","12/9/2011 14:10:20","63.4","36.5","0","NULL","-0.2","77","-0.2","NULL","77"
"1724257","65","12/9/2011 14:14:37","56.2","36.9","0","NULL","-0.2","84","-0.2","NULL","84"
"1724258","72","12/9/2011 14:19:35","59.1","37.1","0","NULL","-0.4","75","-0.4","NULL","76"
"1724259","77","12/9/2011 14:23:45","55.9","35.7","0","NULL","-1.6","75","-1.6","NULL","75"
"1725637","91","12/16/2011 9:09:25","48.2","35","0.6","NULL","-0.2","59","-0.2","NULL","59"
"1725638","83","12/16/2011 9:13:45","59.2","40.1","0.5","NULL","-0.7","71","-0.7","NULL","71"
"1725639","88","12/16/2011 9:23:04","54.8","38.4","0.9","NULL","-0.8","84","-0.8","NULL","84"
"1725640","89","12/16/2011 9:27:01","46.9","35.8","1.7","NULL","-0.8","69","-0.9","NULL","69"
"1725641","81","12/16/2011 9:31:22","41.8","34.1","0.8","NULL","-0.9","71","-0.8","NULL","71"
"1725642","82","12/16/2011 9:34:26","54.1","39.7","0.8","NULL","-0.7","72","-0.7","NULL","72"
"1725643","66","12/16/2011 9:56:26","62.4","37.3","0.1","NULL","-0.6","68","-0.6","NULL","68"
"1725644","71","12/16/2011 10:18:28","59.6","39.2","0.6","NULL","-0.4","68","-0.4","NULL","68"
"1725645","78","12/16/2011 10:25:23","50.7","36","0.3","NULL","-0.2","83","-0.2","NULL","84"
"1725646","80","12/16/2011 10:29:34","41.3","34.9","0.4","NULL","-0.4","78","-0.4","NULL","78"
"1725647","79","12/16/2011 10:38:58","41.1","30.9","0.3","NULL","-0.8","72","-0.8","NULL","72"
"1725648","69","12/16/2011 10:44:14","36.8","31.4","0.4","NULL","-0.4","72","-0.4","NULL","72"
"1725649","68","12/16/2011 10:49:25","43.6","33","0.4","NULL","-0.3","71","-0.3","NULL","70"
"1725650","67","12/16/2011 10:53:12","53.8","37.5","0.3","NULL","-0.2","72","-0.3","NULL","72"
"1725651","70","12/16/2011 10:57:28","52.5","37.1","0.3","NULL","-0.4","75","-0.5","NULL","76"
"1725652","60","12/16/2011 11:09:02","58.6","37.5","0.8","NULL","-0.3","69","-0.3","NULL","68"
"1725653","56","12/16/2011 11:16:00","59.9","39.5","0.4","NULL","-0.4","73","-0.4","NULL","74"
"1725654","59","12/16/2011 11:20:58","42.1","29.8","0.3","NULL","-0.3","70","-0.4","NULL","70"
"1725655","58","12/16/2011 11:24:41","48.2","34.5","0.2","NULL","-0.2","69","-0.2","NULL","69"
"1725656","2","12/16/2011 11:28:52","49.6","35.4","0.1","NULL","-0.3","79","-0.3","NULL","79"
"1725657","48","12/16/2011 11:32:53","49.3","33","0.2","NULL","-0.3","75","-0.3","NULL","75"
"1725658","47","12/16/2011 11:38:08","48.7","35","0.3","NULL","-0.7","71","-0.7","NULL","71"
"1725659","46","12/16/2011 11:41:54","56.9","38.5","0.2","NULL","-0.4","72","-0.4","NULL","72"
"1725660","45","12/16/2011 11:46:38","58.5","41.1","0.2","NULL","-0.2","72","-0.2","NULL","72"
"1725661","50","12/16/2011 11:50:52","59.5","40","0.4","NULL","-0.3","72","-0.3","NULL","72"
"1725662","49","12/16/2011 11:54:52","58.1","39.5","0.3","NULL","-0.4","77","-0.4","NULL","77"
"1725663","57","12/16/2011 11:59:26","57.7","39.8","0.2","NULL","-0.4","74","-0.3","NULL","74"
"1733352","19","1/23/2012 15:23:19","45.8","33.9","0.3","NULL","-1.1","82","-1.1","NULL","82"
"1733353","20","1/23/2012 15:29:29","48.1","35.1","0.2","NULL","-1","79","-1","NULL","79"
"1733354","23","1/23/2012 15:35:06","39.2","33.5","0.1","NULL","-0.3","73","-0.3","NULL","73"
"1733355","22","1/23/2012 15:41:28","40.8","34.5","0.1","NULL","-0.9","83","-0.7","NULL","83"
"1733356","21","1/23/2012 15:45:55","48.2","35","0.1","NULL","-0.8","74","-0.8","NULL","74"
"1733883","41","1/24/2012 13:54:21","60.7","39.1","0","NULL","-0.7","74","-0.6","NULL","74"
"1733884","24","1/24/2012 14:01:10","57.6","38.3","0.1","NULL","-0.9","76","-0.9","NULL","77"
"1733885","4","1/24/2012 14:05:21","62.9","36.9","0.1","NULL","-1.5","72","-1.4","NULL","72"
"1733886","25","1/24/2012 14:10:58","34.5","30.9","0","NULL","-1.7","80","-1.7","NULL","80"
"1733887","27","1/24/2012 14:15:57","48.1","36.7","0.1","NULL","-1.1","86","-0.8","NULL","86"
"1733888","28","1/24/2012 14:19:45","28.9","29.5","0.1","NULL","-0.7","72","-0.7","NULL","72"
"1733889","30","1/24/2012 14:24:31","47.2","38.4","0.1","NULL","-1","75","-0.9","NULL","74"
"1733890","32","1/24/2012 14:37:18","36.7","35","0.2","NULL","-0.5","73","-0.6","NULL","73"
"1733891","34","1/24/2012 14:46:13","34.2","32","0","NULL","-0.8","72","-0.8","NULL","72"
"1733892","36","1/24/2012 14:49:52","41.4","35.7","0","NULL","-0.8","72","-0.8","NULL","73"
"1733893","35","1/24/2012 14:54:04","41.9","33.9","0.2","NULL","-0.8","75","-0.9","NULL","74"
"1733894","37","1/24/2012 14:58:30","38.1","33.6","0.1","NULL","-0.9","69","-0.8","NULL","69"
"1733895","47","1/24/2012 15:02:06","37.2","32.9","0.1","NULL","-0.6","71","-0.6","NULL","71"
"1733896","46","1/24/2012 15:05:46","52.6","37.3","0","NULL","-0.7","72","-0.8","NULL","71"
"1733897","45","1/24/2012 15:09:12","58.5","41.3","0.1","NULL","-0.6","71","-0.6","NULL","71"
"1733898","40","1/24/2012 15:15:05","59.3","40.3","0.3","NULL","-0.4","65","-0.4","NULL","65"
"1733899","29","1/24/2012 15:27:47","55.8","37.8","1","NULL","-0.1","75","-0.1","NULL","75"
"1733900","26","1/24/2012 15:32:34","61.8","36.4","0.2","NULL","-0.1","70","-0.1","NULL","70"
"1733901","39","1/24/2012 15:37:11","61.9","34.6","0.8","NULL","-0.2","70","-0.2","NULL","70"
"1733902","43","1/24/2012 15:45:14","42.9","35.9","0.5","NULL","-0.1","76","-0.1","NULL","77"
"1733903","42","1/24/2012 15:51:26","39.9","31","1.8","NULL","-0.3","56","-0.4","NULL","56"
"1733904","17","1/24/2012 16:01:48","20.9","25.2","0.1","NULL","-0.8","74","-0.9","NULL","74"
